"gameId","playId","pyoe_max","delta_max","second_delta_max","pyoe_min","delta_min","second_delta_min","pyoe_mean","delta_mean","second_delta_mean","pyoe","delta_first","second_delta_first","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","displayName","pyoe_acum","n"
"2020101805","1282",2.71974441051482,21.6951557397842,21.6757963299751,-9.08944877624512,-5.70382118225098,-14.6101242303848,-0.30495704579861,0.0122882711126449,-0.0078318918004949,-2.3844172668457,21.6951557397842,21.6757963299751,"J.Tucker kicks 61 yards from BAL 35 to PHI 4. B.Scott to PHI 25 for 21 yards (C.Board).",2,0,0,"BAL","Kickoff","Return",39470,46270,NA,"BAL",35,43680,NA,NA,NA,0,17,NA,61,21,40,45,"Boston Scott",3.84318405151367,8
"2020101805","1377",1.51700496673584,10.8881411552429,10.3789011836052,-4.48784828186035,-3.60577511787415,-10.4964299201965,-1.43446198500527,-0.00418395863638984,-0.0140294445885552,-2.89855037689209,10.8881411552429,10.3789011836052,"(10:40) C.Johnston punts 66 yards to BAL 19, Center-R.Lovato. J.Proche to BAL 30 for 11 yards (R.McLeod; R.Rodgers).",2,4,20,"PHI","Punt","Return",45603,52609,NA,"PHI",15,38400,NA,NA,NA,0,17,NA,66,11,55,95,"James Proche",8.40889074325559,13
"2020101805","2652",13.7385233306885,21.7375460863113,22.0834767818451,-6.68152198791504,-5.74109077453613,-21.8670397996902,5.01301462718418,0.0701218098402023,0.00420933323247092,12.573695526123,21.7375460863113,22.0834767818451,"J.Elliott kicks 65 yards from PHI 35 to BAL 0. D.Duvernay to BAL 37 for 37 yards (J.Elliott).",3,0,0,"PHI","Kickoff","Return",44966,52500,NA,"PHI",35,26220,NA,NA,NA,6,17,NA,65,37,28,75,"Devin Duvernay",104.981979293823,8
"2020101805","2912",0.332563552856442,3.95361804962158,4.20438861846924,-5.89279964447022,-2.99057388305664,-6.52919292449951,-1.61850588765145,-0.0947146666049957,0.00376596927642822,-0.580539703369141,3.95361804962158,4.20438861846924,"(3:20) C.Johnston punts 43 yards to BAL 31, Center-R.Lovato. J.Proche to BAL 40 for 9 yards (D.Taylor; R.Lovato).",3,4,9,"PHI","Punt","Return",45603,52609,NA,"PHI",26,12000,NA,NA,NA,6,24,NA,43,9,34,84,"James Proche",7.82835103988645,14
"2020101805","385",3.48617679595948,21.7134815454483,21.6891245245934,-2.70297977447509,-3.49062252044678,-24.6246563196182,0.160144282841685,-0.0064526492357254,-0.00184061467647552,-2.56560821533203,21.7134815454483,21.6891245245934,"J.Tucker kicks 61 yards from BAL 35 to PHI 4. B.Scott to PHI 26 for 22 yards (M.Harrison; J.Richards).",1,0,0,"BAL","Kickoff","Return",39470,46270,NA,"BAL",35,28920,NA,NA,NA,0,7,NA,61,22,39,75,"Boston Scott",1.27757583618165,9
"2020101805","4347",1.99935360908508,4.76337766647339,4.76855547120795,-2.49487813949585,-1.80513858795166,-4.26669025421143,-0.311067205759194,0.050952672958374,0.0174613185764219,1.12662233352661,4.76337766647339,4.76855547120795,"(3:21) S.Koch punts 49 yards to PHI 25, Center-M.Cox. G.Ward to PHI 29 for 4 yards (J.Hill). FUMBLES (J.Hill), ball out of bounds at PHI 29.",4,4,9,"BAL","Punt","Return",31018,45607,NA,"BAL",26,12060,NA,NA,NA,22,30,NA,49,4,45,84,"Greg Ward",-26.9931279754639,6
"2020101805","585",4.57029216766358,8.19939935207367,8.15954720973969,-4.94207508087158,-1.90616941452026,-8.54454839229584,0.48053225217547,0.00621460165296282,-0.00627115794590541,0.555220756530765,8.19939935207367,8.15954720973969,"(4:59) S.Koch punts 57 yards to PHI 20, Center-M.Cox. G.Ward to PHI 31 for 11 yards (K.Welch).",1,4,12,"BAL","Punt","Return",31018,45607,NA,"BAL",23,17940,NA,NA,NA,0,7,NA,57,11,46,87,"Greg Ward",-26.4379072189331,7
"2020101805","675",-2.84248378753662,11.7329616546631,11.7329616546631,-8.96296165466308,-2.23440361022949,-13.7061805725098,-6.20765629196167,0.509287134806315,0.0686863899230957,-8.96296165466308,11.7329616546631,11.7329616546631,"(4:11) C.Johnston punts 49 yards to BAL 16, Center-R.Lovato. J.Proche to BAL 19 for 3 yards (K.Wallace). PHI-K.Wallace was injured during the play.",1,4,6,"PHI","Punt","Return",45603,52609,NA,"PHI",35,15060,NA,NA,NA,0,7,NA,49,3,46,45,"James Proche",-1.13461061477662,15
"2020101805","792",-0.191546893715859,12.0339870452881,12.0826771259308,-9.2332905960083,-3.50999355316162,-13.8117361068726,-3.8092256997491,-0.02947806480319,0.00183465002581131,-9.2332905960083,12.0339870452881,12.0826771259308,"(3:17) S.Koch punts 59 yards to PHI 25, Center-M.Cox. G.Ward to PHI 30 for 5 yards (L.Fort).",1,4,13,"BAL","Punt","Return",31018,45607,NA,"BAL",16,11820,NA,NA,NA,0,7,NA,59,5,54,94,"Greg Ward",-35.6711978149414,8
"2020101806","1189",3.84539409637451,21.0392496585846,21.5292553901672,-10.305818862915,-7.70281219482422,-22.983375787735,-0.771430404421309,-0.00932133701485647,0.000666578051070092,-1.38326881408691,21.0392496585846,21.5292553901672,"C.Boswell kicks 65 yards from PIT 35 to CLE 0. D.Peoples-Jones to CLE 24 for 24 yards (J.Pierre).",2,0,0,"PIT","Kickoff","Return",41953,52595,NA,"PIT",35,37680,NA,NA,NA,17,0,NA,65,24,41,75,"Donovan Peoples-Jones",-20.547749633789,9
"2020101806","1834",5.63846794128418,24.5033662319183,24.3667893409729,-4.22368780136109,-2.81550407409668,-25.0379750728607,-0.182729501653079,0.000982049685805591,-0.00202886026297043,0.0885878753662013,24.5033662319183,24.3667893409729,"C.Parkey kicks 69 yards from CLE 35 to PIT -4. R.McCloud to PIT 24 for 28 yards (M.Stewart).",2,0,0,"CLE","Kickoff","Return",41688,46256,NA,"CLE",35,3660,NA,NA,NA,24,7,NA,69,28,41,45,"Ray-Ray McCloud",34.4221598815918,8
"2020101806","2188",2.09794237136842,9.54511070251465,7.27661228179932,-3.16638715744018,-2.44612503051758,-11.6849937438965,-0.320343529395756,-0.195463099827369,-0.041401632130146,-2.71313964843749,9.54511070251465,7.27661228179932,"C.Boswell kicks 65 yards from PIT 35 to CLE 0. D.Peoples-Jones to CLE 18 for 18 yards (J.Dangerfield).",3,0,0,"PIT","Kickoff","Return",41953,52595,NA,"PIT",35,54000,NA,NA,NA,24,7,NA,65,18,47,45,"Donovan Peoples-Jones",-23.2608892822265,10
"2020101806","304",5.80989593505859,27.4736132621765,28.5016337633133,-2.73535961151123,-5.25893592834473,-28.2680430412292,1.18995548425936,0.037748888427136,0.00295341014862061,-2.58638298034668,27.4736132621765,28.5016337633133,"C.Boswell kicks 70 yards from PIT 35 to CLE -5. D.Peoples-Jones to CLE 21 for 26 yards (C.Claypool; A.Highsmith).",1,0,0,"PIT","Kickoff","Return",41953,52595,NA,"PIT",35,38100,NA,NA,NA,3,0,NA,70,26,44,45,"Donovan Peoples-Jones",-25.8472722625732,11
"2020101806","3378",3.82430534362793,19.8919617757201,19.8828062787652,-0.995018234252928,-2.24259471893311,-19.4894368276,1.04487065595276,0.00358440951918656,0.000721910933278642,0.543120193481446,19.8919617757201,19.8828062787652,"C.Boswell kicks 61 yards from PIT 35 to CLE 4. D.Peoples-Jones to CLE 25 for 21 yards (J.Dangerfield).",4,0,0,"PIT","Kickoff","Return",41953,52595,NA,"PIT",35,29280,NA,NA,NA,38,7,NA,61,21,40,75,"Donovan Peoples-Jones",-25.3041520690918,12
"2020101806","488",-1.99784159660339,10.8921196460724,11.3758164644241,-9.4238175201416,-2.32007169723511,-11.1192333698273,-5.22897787067625,0.0165595478481717,-0.0467366344398922,-9.4238175201416,10.8921196460724,11.3758164644241,"(7:24) J.Gillan punts 43 yards to PIT 31, Center-C.Hughlett. R.McCloud to PIT 35 for 4 yards (C.Hughlett).",1,4,9,"CLE","Punt","Return",48139,46256,NA,"CLE",26,26640,NA,NA,NA,10,0,NA,43,4,39,84,"Ray-Ray McCloud",4.71297750473022,5
"2020101807","1315",7.3158921098709,22.5730649530888,22.5730649530888,-1.9665379524231,-2.69024705886841,-23.7897378504276,1.80616374665615,0.0356602136995278,0.00230996982724059,0.409067993164058,22.5730649530888,22.5730649530888,"K.Fairbairn kicks 62 yards from HOU 35 to TEN 3. K.Raymond to TEN 27 for 24 yards (L.Johnson, M.Thomas). PENALTY on TEN-J.Brown, Offensive Holding, 10 yards, enforced at TEN 25.",2,0,0,"HOU","Kickoff","Return",43846,43584,NA,"HOU",35,32160,"OH","TEN 55",10,14,7,NA,62,22,50,45,"Kalif Raymond",-29.4841094207764,8
"2020101807","160",-6.50812292098999,13.9455549716949,13.741953253746,-14.7351734542847,-8.48705053329468,-13.5257246494293,-12.1156513834,1.55348461866379,-2.1726630628109,-12.9297394180298,13.9455549716949,13.741953253746,"(14:18) B.Kern punts 54 yards to HOU 20, Center-B.Brinkley. D.Carter ran ob at HOU 20 for no gain.",1,4,9,"TEN","Punt","Return",33338,42794,NA,"TEN",26,51480,NA,NA,NA,0,0,NA,54,0,54,36,"DeAndre Carter",-16.7550637435913,6
"2020101807","2122",2.03299588441849,3.32114887237549,4.14463710784912,-7.90943580627441,-1.54760503768921,-3.66843271255493,-1.85255295777321,-0.0751793265342712,0.00414027869701386,-4.79001075744629,3.32114887237549,4.14463710784912,"(13:44) B.Anger punts 52 yards to TEN 16, Center-J.Weeks. K.Raymond to TEN 20 for 4 yards (B.Scarlett, K.Crossen).",3,4,3,"HOU","Punt","Return",38600,43584,NA,"HOU",32,49440,NA,NA,NA,21,10,NA,52,4,48,78,"Kalif Raymond",1.72932746887208,9
"2020101807","3253",-2.72289371490479,4.34194326400757,4.38503003120422,-4.15207647323608,-0.954337120056152,-5.29628038406372,-3.56974596079658,0.0351508645450368,-0.0258276743047378,-3.67727228164672,4.34194326400757,4.38503003120422,"(9:46) B.Anger punts 45 yards to TEN 6, Center-J.Weeks. K.Raymond to TEN 6 for no gain (K.Crossen).",4,4,20,"HOU","Punt","Return",38600,43584,NA,"HOU",49,35160,NA,NA,NA,21,23,NA,45,0,45,59,"Kalif Raymond",-1.94794481277465,10
"2020101807","3866",5.48977718353271,19.8841955661774,19.6917361021042,-0.363943748474128,-3.82746410369873,-19.7244589328766,1.49038698909744,-0.00949648359129506,-0.00310418490440615,1.76496818542481,19.8841955661774,19.6917361021042,"K.Fairbairn kicks 64 yards from HOU 35 to TEN 1. K.Raymond to TEN 24 for 23 yards (K.Emanuel).",4,0,0,"HOU","Kickoff","Return",43846,43584,NA,"HOU",35,6600,NA,NA,NA,29,36,NA,64,23,41,45,"Kalif Raymond",-27.7191412353516,9
"2020101807","4220",-0.0220110368728612,21.9524815678596,22.0149536728859,-11.237889175415,-9.45545291900635,-23.1433365941048,-2.69992130347951,-0.00107663514261896,-0.00710758346725594,-3.90366989135742,21.9524815678596,22.0149536728859,"S.Gostkowski kicks 60 yards from TEN 35 to HOU 5. D.Carter to HOU 25 for 20 yards (N.Dzubnar; G.Swaim).",4,0,0,"TEN","Kickoff","Return",30932,42794,NA,"TEN",35,240,NA,NA,NA,36,36,NA,60,20,40,75,"DeAndre Carter",-5.61041969299316,9
"2020101807","4261",0.944041882753382,18.5331058502197,19.0027265548706,-9.23412048339843,-5.03489112854004,-18.3226165771484,-3.00543733378251,-0.157768418391546,0.00756730635960897,-9.04363121032715,18.5331058502197,19.0027265548706,"K.Fairbairn kicks 65 yards from HOU 35 to TEN 0. K.Raymond to TEN 18 for 18 yards (D.Cole).",5,0,0,"HOU","Kickoff","Return",43846,43584,NA,"HOU",35,36000,NA,NA,NA,36,36,NA,65,18,47,45,"Kalif Raymond",-36.7627724456787,10
"2020101807","672",11.7692699241638,6.04958200454712,6.04958200454712,-0.766877791881555,-2.16084766387939,-5.85363435745239,4.71602295106429,0.00305884050541237,0.00305884050541237,7.19041799545288,6.04958200454712,6.04958200454712,"(5:39) B.Anger punts 56 yards to TEN 13, Center-J.Weeks. K.Raymond to TEN 29 for 16 yards (D.Cole).",1,4,4,"HOU","Punt","Return",38600,43584,NA,"HOU",31,20340,NA,NA,NA,7,0,NA,56,16,40,79,"Kalif Raymond",5.24247318267823,11
"2020101807","942",-1.49126671791078,23.8001382350922,24.3179664611816,-8.11453453063966,-2.61330699920654,-25.2696816921234,-4.93252040017735,0.0434243949976834,-0.00431020151485096,-8.11453453063966,23.8001382350922,24.3179664611816,"S.Gostkowski kicks 66 yards from TEN 35 to HOU -1. D.Carter to HOU 18 for 19 yards (D.Bates).",1,0,0,"TEN","Kickoff","Return",30932,42794,NA,"TEN",35,720,NA,NA,NA,14,0,NA,66,19,47,45,"DeAndre Carter",-13.7249542236328,10
"2020101810","2370",5.20878765106201,9.89909744262695,9.76456700265408,-7.34176521301269,-3.21629476547241,-10.8489418029785,0.670526195764545,0.111869347095489,-0.0837706301361322,-1.08979400634765,9.89909744262695,9.76456700265408,"(10:49) J.Scott punts 51 yards to TB 19, Center-H.Bradley. J.Mickens ran ob at TB 29 for 10 yards (J.Williams).",3,4,5,"GB","Punt","Return",46241,44029,NA,"GB",30,38940,NA,NA,NA,31,10,NA,51,10,41,80,"Jaydon Mickens",-31.6315384483337,10
"2020101810","3080",0.404156191349031,2.91603684425354,2.20030570030212,-5.12864315032959,-1.33477175235748,-2.94232058525085,-3.04530579336484,-0.0261480093002319,-0.033759077390035,-3.53697736740112,2.91603684425354,2.20030570030212,"(:42) J.Scott punts 45 yards to TB 26, Center-H.Bradley. J.Mickens to TB 30 for 4 yards (T.Summers).",3,4,6,"GB","Punt","Return",46241,44029,NA,"GB",29,2520,NA,NA,NA,38,10,NA,45,4,41,81,"Jaydon Mickens",-35.1685158157349,11
"2020101810","3603",2.50329701423644,12.0746970772743,11.543478757143,-7.53462226867677,-3.60612201690674,-11.5899158120155,-1.4782718294859,-0.00410238481484927,-0.00542241621475953,-5.40179382324219,12.0746970772743,11.543478757143,"(5:09) J.Scott punts 55 yards to TB 22, Center-H.Bradley. J.Mickens to TB 31 for 9 yards (O.Burks).",4,4,17,"GB","Punt","Return",46241,44029,NA,"GB",23,18540,NA,NA,NA,38,10,NA,55,9,46,33,"Jaydon Mickens",-40.570309638977,12
"2020101811","3138",-0.0458024215698316,0.905137300491333,2.26450717449188,-3.61284198760987,-2.35291600227356,-1.74809670448303,-1.64116874759848,-0.356162965297699,0.00443318215283481,-3.12338970184327,-1.85889339447021,-1.67295455932617,"(:29) M.Wishnowsky punts 48 yards to LA 9, Center-T.Pepper. C.Kupp to LA 14 for 5 yards (K.Webster).",3,4,5,"SF","Punt","Return",47893,44881,NA,"SF",43,1740,NA,NA,NA,21,9,NA,48,5,43,53,"Cooper Kupp",-28.480779132843,7
"2020101811","3796",0.227933654785154,18.8030042648315,17.2168402671814,-12.2096347045898,-4.89963531494141,-18.9009122848511,-4.12340587615967,-0.04738784354666,-0.0324163022248641,-2.60319213867188,18.8030042648315,17.2168402671814,"M.Wishnowsky kicks 66 yards from SF 35 to LA -1. N.Webster to LA 21 for 22 yards (D.Flannigan-Fowles).",4,0,0,"SF","Kickoff","Return",47893,48784,NA,"SF",35,19560,NA,NA,NA,24,9,NA,66,22,44,75,"Nsimba Webster",-12.9965257263184,5
"2020101811","511",11.7790838837624,5.37974786758423,5.37974786758423,-3.85615188598632,-2.99901962280273,-6.53381586074829,3.2030778696802,0.0550946924421522,-0.00783111784193251,7.02025213241578,5.37974786758423,5.37974786758423,"(6:40) M.Wishnowsky punts 49 yards to LA 23, Center-T.Pepper. N.Webster to LA 38 for 15 yards (M.Wishnowsky).",1,4,5,"SF","Punt","Return",47893,48784,NA,"SF",28,24000,NA,NA,NA,7,0,NA,49,15,34,38,"Nsimba Webster",-12.5402983665466,5
"2020101813","120",7.3816594696045,6.58453905582428,6.53023898601532,-6.99092552185058,-3.68904495239258,-6.6095587015152,2.03672372817994,0.12493397295475,-0.00782517790794373,5.90060138702393,6.58453905582428,6.53023898601532,"(14:13) B.Mann punts 50 yards to MIA 22, Center-T.Hennessy. J.Grant to MIA 38 for 16 yards (B.Cashman).",1,4,7,"NYJ","Punt","Return",52599,43475,NA,"NYJ",28,51180,NA,NA,NA,0,0,NA,50,16,34,38,"Jakeem Grant",-0.017699661254877,9
"2020101813","1612",24.0183135795593,7.54901659488678,7.11603176593781,-3.16723537445068,-3.09503364562988,-8.05242502689362,13.3385231748902,0.0044784156402739,-0.00158626490300245,19.3116818237305,7.54901659488678,7.11603176593781,"(2:52) B.Mann punts 54 yards to MIA 22, Center-T.Hennessy. J.Grant to NYJ 48 for 30 yards (B.Mann).",2,4,6,"NYJ","Punt","Return",52599,43475,NA,"NYJ",24,10320,NA,NA,NA,14,0,NA,54,30,24,86,"Jakeem Grant",19.2939821624756,10
"2020101813","2345",6.90810581207276,5.04531693458557,5.0689651966095,-6.12048101425171,-1.68885612487793,-5.51753354072571,1.97604181630271,0.0823615335282825,0.0769687720707485,4.11338645935059,5.04531693458557,5.0689651966095,"(11:54) B.Mann punts 48 yards to MIA 32, Center-T.Hennessy. J.Grant to MIA 46 for 14 yards (H.Langi).",3,4,14,"NYJ","Punt","Return",52599,43475,NA,"NYJ",20,42840,NA,NA,NA,21,0,NA,48,14,34,30,"Jakeem Grant",23.4073686218262,11
"2020101813","2565",5.35089401245118,7.60736560821533,10.4841260910034,-6.27527284622192,-3.34864401817322,-7.3253059387207,0.477273281325759,-0.0247139494184037,0.041090382656581,2.19839954376221,7.60736560821533,10.4841260910034,"(7:49) B.Mann punts 52 yards to MIA 25, Center-T.Hennessy. J.Grant to MIA 40 for 15 yards (D.Brown).",3,4,5,"NYJ","Punt","Return",52599,43475,NA,"NYJ",23,28140,NA,NA,NA,21,0,NA,52,15,37,33,"Jakeem Grant",25.6057681655884,12
"2020101813","3149",2.46442451000214,5.9871244430542,5.98601734638214,-5.26551961898804,-1.89558172225952,-5.97314119338989,-0.530250642387954,0.170811140978778,0.0310997300677829,-1.29074325561523,5.9871244430542,5.98601734638214,"(13:07) B.Mann punts 49 yards to MIA 22, Center-T.Hennessy. J.Grant ran ob at MIA 29 for 7 yards (H.Langi).",4,4,5,"NYJ","Punt","Return",52599,43475,NA,"NYJ",29,47220,NA,NA,NA,24,0,NA,49,7,42,81,"Jakeem Grant",24.3150249099732,13
"2020101813","322",0.0217830565571688,13.8779845237732,14.6718006134033,-21.638904800415,-13.3249788284302,-16.5265741348267,-6.0585108242631,-0.0590103994716297,0.0150705174966292,-17.8285345458984,13.8779845237732,13.9447832107544,"(11:51) B.Mann punts 54 yards to MIA 33, Center-T.Hennessy. J.Grant to MIA 34 for 1 yard (T.Hennessy).",1,4,5,"NYJ","Punt","Return",52599,43475,NA,"NYJ",13,42660,NA,NA,NA,0,0,NA,54,1,53,23,"Jakeem Grant",6.48649036407471,14
"2020101900","153",-0.972983293533318,1.12862402200699,1.9201682806015,-2.90148493766785,-0.745319366455078,-1.33432340621948,-2.15188672018051,0.125669986009598,0.00462248921394348,-0.972983293533318,1.12862402200699,1.9201682806015,"(14:13) A.Lee punts 49 yards to DAL 27, Center-A.Brewer. C.Lamb to DAL 28 for 1 yard (T.Sherfield).",1,4,11,"ARI","Punt","Return",29141,52425,NA,"ARI",24,51180,NA,NA,NA,0,0,NA,49,1,48,34,"CeeDee Lamb",1.67135518074037,8
"2020101900","1857",10.4399313354492,17.3456513881683,17.5427289009094,-4.65457153320312,-3.86329126358032,-19.2627255916595,4.50040363032084,0.0561476441530081,0.0370756525259752,6.29945457458496,17.3456513881683,17.5427289009094,"Z.Gonzalez kicks 59 yards from ARI 35 to DAL 6. T.Pollard to DAL 34 for 28 yards (K.Peterson; I.Simmons).",2,0,0,"ARI","Kickoff","Return",45037,47911,NA,"ARI",35,16980,NA,NA,NA,0,21,NA,59,28,31,75,"Tony Pollard",-32.0811883544922,14
"2020101900","621",-0.82495254278183,7.10175228118896,7.10175228118896,-6.70980220794678,-2.54155325889587,-7.31904792785645,-4.04811839699745,0.0478634880139278,-0.02364909190398,-4.84175228118897,7.10175228118896,7.10175228118896,"(7:22) C.Jones punts 41 yards to 50, Center-L.Ladouceur. C.Kirk to ARI 49 for -1 yards (C.Goodwin).",1,4,11,"DAL","Punt","Return",38138,46116,NA,"DAL",9,26520,NA,NA,NA,0,0,NA,41,-1,42,101,"Christian Kirk",-35.5460638809204,6
"2020101901","2097",2.72354877471925,17.8441069126129,20.9022612571716,-3.13268157958984,-2.69848442077637,-16.0616571903229,-0.439861080037781,-0.0356216925255796,0.0642063554297102,0.15387908935547,17.8441069126129,20.9022612571716,"T.Bass kicks 67 yards from BUF 35 to KC -2. M.Hardman to KC 20 for 22 yards (D.Johnson).",3,0,0,"BUF","Kickoff","Return",52596,47839,NA,"BUF",35,54000,NA,NA,NA,10,13,NA,67,22,45,45,"Mecole Hardman",-8.53213233947756,5
"2020101901","2920",1.17,5.64076888561249,5.61371165513992,-11.9892707443237,-4.79208254814148,-6.20019245147705,-4.53146894235656,0.0282474801225482,0.00476364707047085,-6.55016891479492,5.64076888561249,5.61371165513992,"(14:40) C.Bojorquez punts 58 yards to KC 12, Center-R.Ferguson. M.Hardman to KC 12 for no gain (J.Johnson). PENALTY on KC-T.Keyes, Offensive Holding, 6 yards, enforced at KC 12.",4,4,5,"BUF","Punt","Return",46903,47839,NA,"BUF",30,52800,"OH","KC 29",6,10,20,NA,58,0,64,80,"Mecole Hardman",-33.1065397262573,5
"2020101901","329",13.8731016540527,9.47651958465576,7.334148645401,-0.530333817005157,-3.65099716186523,-10.0816802978516,6.39926075470447,-0.0594367136557897,-0.032705478866895,8.9869437789917,9.47651958465576,7.334148645401,"(10:22) T.Townsend punts 42 yards to BUF 8, Center-J.Winchester. A.Roberts to BUF 32 for 24 yards (D.Wilson).",1,4,4,"KC","Punt","Return",52791,35527,NA,NA,50,37320,NA,NA,NA,0,0,NA,42,24,18,60,"Andre Roberts",41.4915948486328,10
"2020101901","3453",0.395309677124024,13.2608420476317,13.2665941268206,-6.55508434295654,-2.24833965301514,-14.7801053151488,-3.21241009392909,0.0396402045818312,0.0227249646559358,-4.33490676879883,13.2608420476317,13.2665941268206,"T.Bass kicks 63 yards from BUF 35 to KC 2. M.Hardman to KC 13 for 11 yards (T.Jones, T.Matakevich).",4,0,0,"BUF","Kickoff","Return",52596,47839,NA,"BUF",35,23640,NA,NA,NA,17,23,NA,63,11,52,75,"Mecole Hardman",-12.8670391082764,6
"2020101901","41",4.47171966552735,27.3509652614594,27.6200666427612,-4.56254848480225,-5.69342613220215,-28.7309663295746,0.757914252579215,0.0144366497794787,-0.00541659444570541,-0.0778127288818382,27.3509652614594,27.6200666427612,"H.Butker kicks 68 yards from KC 35 to BUF -3. A.Roberts to BUF 26 for 29 yards (B.Pringle).",1,0,0,"KC","Kickoff","Return",45046,35527,NA,"KC",35,54000,NA,NA,NA,0,0,NA,68,29,39,45,"Andre Roberts",25.6467324829102,10
"2020102200","2175",0.244478085041045,13.0447821617126,12.5577216148376,-7.49742065429688,-3.26826500892639,-12.9427542686462,-3.21901610900716,-0.157625362640474,-0.00678160423185767,-1.35829376220703,13.0447821617126,12.5577216148376,"J.Elliott kicks 62 yards from PHI 35 to NYG 3. C.Ballentine to NYG 26 for 23 yards (D.Riley).",3,0,0,"PHI","Kickoff","Return",44966,47963,NA,"PHI",35,54000,NA,NA,NA,10,7,NA,62,23,39,75,"Corey Ballentine",-29.3608344268799,8
"2020102200","2272",1.6320207977295,5.13474011421204,5.06845855712891,-4.57161319732666,-1.80150973796844,-4.9932119846344,-1.41920163903917,-0.0544636998857771,-0.0171980176653181,0.186180343627939,5.13474011421204,5.06845855712891,"(13:18) R.Dixon punts 56 yards to PHI 11, Center-C.Kreiter. G.Ward to PHI 22 for 11 yards (D.Mayo).",3,4,3,"NYG","Punt","Return",43517,45607,NA,"NYG",33,47880,NA,NA,NA,10,7,NA,56,11,45,43,"Greg Ward",-35.4850174713135,9
"2020102200","401",3.71607467651367,29.3415145874023,29.3415145874023,-13.0186057281494,-5.22540283203125,-27.685920715332,-3.16775617440542,0.0213240196830348,-0.00562716366951926,-3.28151458740235,29.3415145874023,29.3415145874023,"J.Elliott kicks 66 yards from PHI 35 to NYG -1. C.Ballentine to NYG 27 for 28 yards (S.Bradley; A.Singleton).",1,0,0,"PHI","Kickoff","Return",44966,47963,NA,"PHI",35,31500,NA,NA,NA,7,0,NA,66,28,38,75,"Corey Ballentine",-32.6423490142822,9
"2020102500","1437",0.923932266235354,14.7899408340454,11.2831907272339,-7.28501247406005,-3.45561122894287,-16.2130270004272,-1.96580024349446,-0.160123535564968,-0.062161847036712,-2.88752090454101,14.7899408340454,11.2831907272339,"Y.Koo kicks 67 yards from ATL 35 to DET -2. J.Agnew to DET 21 for 23 yards (E.Robinson).",2,0,0,"ATL","Kickoff","Return",45576,44978,NA,"ATL",35,39300,NA,NA,NA,7,7,NA,67,23,44,45,"Jamal Agnew",12.5854597473145,8
"2020102500","2266",0.210000000000001,23.539651632309,23.9235377311707,-12.3575053405762,-3.95088195800781,-23.3182065486908,-5.74881448648679,0.0148754914601644,0.0410687740032489,-11.2635626983643,23.539651632309,23.9235377311707,"Y.Koo kicks 68 yards from ATL 35 to DET -3. J.Agnew to DET 14 for 17 yards (L.Reynolds).",3,0,0,"ATL","Kickoff","Return",45576,44978,NA,"ATL",35,54000,NA,NA,NA,14,10,NA,68,17,51,75,"Jamal Agnew",1.3218970489502,9
"2020102500","2567",-3.95134807586669,19.9637091159821,22.9630436897278,-9.83533683776855,-2.38386154174805,-20.6666376590729,-6.59970912202875,0.019169660324746,0.0774105305367328,-9.83533683776855,19.9637091159821,22.9630436897278,"J.Fox kicks 66 yards from DET 35 to ATL -1. B.Powell to ATL 15 for 16 yards (J.Davis).",3,0,0,"DET","Kickoff","Return",48258,46830,NA,"DET",35,27240,NA,NA,NA,14,13,NA,66,16,50,45,"Brandon Powell",-47.384771194458,11
"2020102500","3732",3.31733947992325,24.6887063980103,24.4674355983734,-5.04446830749512,-2.94479370117188,-26.830584526062,0.409109268875229,0.0173876130062601,0.00768732765446539,-5.04446830749512,24.6887063980103,24.4674355983734,"J.Fox kicks 64 yards from DET 35 to ATL 1. B.Powell to ATL 24 for 23 yards (J.Kearse).",4,0,0,"DET","Kickoff","Return",48258,46830,NA,"DET",35,11760,NA,NA,NA,14,16,NA,64,23,41,75,"Brandon Powell",-52.4292395019531,12
"2020102500","41",-0.00746240615843874,23.5774892568588,23.2591598331928,-6.85469421386719,-3.28862762451172,-25.4107030630112,-3.72760275924907,0.0171431057593402,-0.0267243902472889,-6.80044143676757,23.5774892568588,23.2591598331928,"J.Fox kicks 67 yards from DET 35 to ATL -2. B.Powell to ATL 18 for 20 yards (J.Kearse).",1,0,0,"DET","Kickoff","Return",48258,46830,NA,"DET",35,54000,NA,NA,NA,0,0,NA,67,20,47,45,"Brandon Powell",-59.2296809387207,13
"2020102500","671",-0.292407753467572,21.0534023046494,20.8767948150635,-7.13435707092285,-2.81461524963379,-22.508123755455,-4.0158411802084,-0.0239097888653095,-0.0121611754099528,-7.06257270812988,21.0534023046494,20.8767948150635,"J.Fox kicks 66 yards from DET 35 to ATL -1. B.Powell to ATL 18 for 19 yards (J.Cabinda; E.Lee).",1,0,0,"DET","Kickoff","Return",48258,46830,NA,"DET",35,15360,NA,NA,NA,0,7,NA,66,19,47,45,"Brandon Powell",-66.2922536468506,14
